iso3,name,target,predicted,residual,quant_score,qual_score,cof_contribution,cof_raw,debt_service_ratio_contribution,debt_service_ratio_raw,gdp_capita_contribution,gdp_capita_raw,pr_contribution,pr_raw,rol_contribution,rol_raw
EGY,EGYPT,0.937033147727215,0.7785353231784997,0.1584978245487153,2.129079319640386,0.8574207147959426,0.4670641152285094,12.5,0.8167157575118476,7.8,0.8452994469000293,2680.0,0.12161998229645551,6.0,-0.018735316429307546,-0.108965610483131
SLV,EL SALVADOR,0.338769881462948,0.7440499955251094,-0.4052801140621614,2.129079319640386,0.685821645099046,0.4670641152285094,2.6,0.8167157575118476,9.5,0.8452994469000293,3610.0,0.08107998819763701,4.0,-0.1497943920273856,-0.871212260321391
ETH,ETHIOPIA,0.378654099213901,0.7602669774851692,-0.3816128782712683,2.129079319640386,0.7665173846207214,0.4670641152285094,0.9,0.8167157575118476,3.5,0.8452994469000293,408.0,0.14188997934586478,7.0,-0.12990864365393806,-0.75555567562464
FJI,FIJI,0.837322603349841,0.7551619643814721,0.0821606389683689,2.129079319640386,0.7411148276785438,0.4670641152285094,1.5,0.8167157575118476,10.8,0.8452994469000293,4680.0,0.14188997934586478,7.0,-0.15531120059611564,-0.90329831640048
GAB,GABON,1.20957530235872,0.7645757942271496,0.4449995081315703,2.129079319640386,0.787958066636267,0.4670641152285094,4.25,0.8167157575118476,3.4,0.8452994469000293,10700.0,0.12161998229645551,6.0,-0.08819796458898317,-0.512964117316663
GHA,GHANA,0.704375210846666,0.7676010537035234,-0.0632258428568574,2.129079319640386,0.8030117647468151,0.4670641152285094,14.0,0.8167157575118476,1.9,0.8452994469000293,1500.0,0.06080999114822776,3.0,-0.012334275330207268,-0.0717368103332713
GTM,GUATEMALA,0.445127795465485,0.7383361315442063,-0.2932083360787213,2.129079319640386,0.657389444791934,0.4670641152285094,5.2,0.8167157575118476,12.1,0.8452994469000293,3310.0,0.08107998819763701,4.0,-0.17822659233449772,-1.03657547025345
HND,HONDURAS,1.86766489524941,0.752211085558376,1.1154538096910338,2.129079319640386,0.7264312478697326,0.4670641152285094,11.0,0.8167157575118476,3.7,0.8452994469000293,2190.0,0.12161998229645551,6.0,-0.14972478335551762,-0.870807412532797
IND,INDIA,-0.146488101173624,0.7640101261109016,-0.9104982272845256,2.129079319640386,0.7851433007891513,0.4670641152285094,8.5,0.8167157575118476,11.1,0.8452994469000293,1570.0,0.040539994098818505,2.0,-0.009932742238461809,-0.0577693643910115
IDN,INDONESIA,1.34917006448704,0.7564563640422977,0.5927137004447423,2.129079319640386,0.7475557633670818,0.4670641152285094,5.6,0.8167157575118476,10.9,0.8452994469000293,3450.0,0.10134998524704626,5.0,-0.10833027080875914,-0.630054695741033
JOR,JORDAN,1.04339106172975,0.785807270616554,0.25758379111319596,2.129079319640386,0.8936059419684083,0.4670641152285094,2.5,0.8167157575118476,5.1,0.8452994469000293,4480.0,0.10134998524704626,5.0,0.03771990779256732,0.219381017421995
KEN,KENYA,0.225764597835252,0.747354109009699,-0.5215895111744471,2.129079319640386,0.7022629213956564,0.4670641152285094,4.0,0.8167157575118476,4.9,0.8452994469000293,845.0,0.12161998229645551,6.0,-0.17389310982959383,-1.01137170236159
KGZ,KYRGYZSTAN,0.391948838464217,0.7329914814941163,-0.3410426430298993,2.259737062606001,0.6540627398025828,0.4670641152285094,8.3,0.9473735004774623,40.0,0.8452994469000293,1040.0,0.12161998229645551,6.0,-0.22209329142266745,-1.29170655726007
LSO,LESOTHO,1.17633845423292,0.7638339240093653,0.4125045302235547,2.129079319640386,0.7842665187267579,0.4670641152285094,8.0,0.8167157575118476,1.8,0.8452994469000293,1000.0,0.08107998819763701,4.0,-0.051349518399673874,-0.298651567564799
MDG,MADAGASCAR,0.498306752466754,0.753188066529877,-0.25488131406312303,2.129079319640386,0.7312927074303369,0.4670641152285094,9.6,0.8167157575118476,1.6,0.8452994469000293,462.0,0.12161998229645551,6.0,-0.1448633237949133,-0.842532901618658
MWI,MALAWI,1.08327527948071,0.7734219842522115,0.30985329522849836,2.129079319640386,0.8319767285414079,0.4670641152285094,7.5,0.8167157575118476,6.5,0.8452994469000293,369.0,0.10134998524704626,5.0,-0.023909305634433095,-0.139057810660103
MLI,MALI,0.312180402962316,0.7623094185724792,-0.4501290156101633,2.129079319640386,0.7766805761674507,0.4670641152285094,3.3,0.8167157575118476,3.2,0.8452994469000293,707.0,0.10134998524704626,5.0,-0.07920545800839024,-0.46066321420541
MNG,MONGOLIA,0.730964689347303,0.7635224145601625,-0.03255772521285949,2.129079319640386,0.7827164469912569,0.4670641152285094,14.3,0.8167157575118476,1.61454115173653,0.8452994469000293,2250.0,0.10134998524704626,5.0,-0.07316958718458405,-0.425558264065122
MAR,MOROCCO,-0.299377602552267,0.7758997845384427,-1.0752773870907095,2.129079319640386,0.844306268463009,0.4670641152285094,3.294,0.8167157575118476,9.1,0.8452994469000293,3020.0,0.12161998229645551,6.0,-0.0318497627622412,-0.185239937431832
MOZ,MOZAMBIQUE,1.45552797848958,0.7527872519940737,0.7027407264955063,2.129079319640386,0.7292982533785689,0.4670641152285094,9.0,0.8167157575118476,3.8,0.8452994469000293,496.0,0.06080999114822776,3.0,-0.08604778669845342,-0.5004585667767
NAM,NAMIBIA,0.717669950096988,0.7780178942555456,-0.0603479441585576,2.129079319640386,0.8548459872855759,0.4670641152285094,4.6,0.8167157575118476,7.7,0.8452994469000293,5850.0,0.06080999114822776,3.0,0.03949994720855354,0.229733822637687
NIC,NICARAGUA,1.26940162898514,0.7536976461958247,0.5157039827893153,2.129079319640386,0.733828377019791,0.4670641152285094,4.5,0.8167157575118476,11.6,0.8452994469000293,1020.0,0.12161998229645551,6.0,-0.14232765420545918,-0.827785310573643
